# Program:featureCounts v2.0.6; Command:"featureCounts" "-a" "reference_genomes/stm/stm_genome_temp.gtf" "-o" "feature_counts/stm_1110.txt" "sam/sam_11_09/278-1_stm.sorted.bam" "sam/sam_11_09/278-2_stm.sorted.bam" "sam/sam_11_09/278-3_stm.sorted.bam" "sam/sam_11_09/278-4_stm.sorted.bam" "sam/sam_11_09/278-5_stm.sorted.bam" "sam/sam_11_09/279-1_stm.sorted.bam" "sam/sam_11_09/279-2_stm.sorted.bam" "sam/sam_11_09/279-3_stm.sorted.bam" "sam/sam_11_09/279-4_stm.sorted.bam" "sam/sam_11_09/279-5_stm.sorted.bam" "-t" "transcript" "--extraAttributes" "gene_name" 
Geneid	Chr	Start	End	Strand	Length	gene_name	278-1_stm.sorted.bam	278-2_stm.sorted.bam	278-3_stm.sorted.bam	278-4_stm.sorted.bam	278-5_stm.sorted.bam	279-1_stm.sorted.bam	279-2_stm.sorted.bam	279-3_stm.sorted.bam	279-4_stm.sorted.bam	279-5_stm.sorted.bam
STM2756	Chromosome	2894348	2894911	-	564	NA	0	0	1	0	0	3	4	0	0	0
STM2757	Chromosome	2894911	2895753	-	843	NA	0	1	1	1	0	2	5	1	0	0
STM2758	Chromosome	2895883	2897424	-	1542	NA	0	3	5	1	1	6	13	11	7	2
STM2759	Chromosome	2897647	2899326	+	1680	NA	10	45	39	42	34	45	102	49	62	11
STM2760	Chromosome	2900443	2901318	+	876	NA	4	6	8	1	3	23	20	9	6	1
STM2761	Chromosome	2901484	2903358	+	1875	NA	0	1	5	0	2	13	6	8	1	0
STM2762	Chromosome	2903618	2904901	-	1284	NA	0	4	8	0	6	25	7	8	5	0
STM2763	Chromosome	2905479	2906075	+	597	NA	22	35	27	18	20	99	87	24	37	28
STM2764	Chromosome	2906456	2906923	-	468	NA	0	5	4	2	1	3	5	5	5	1
STM2765	Chromosome	2907070	2907336	-	267	NA	1	2	1	1	2	1	1	4	1	0
STM2766	Chromosome	2907789	2908427	-	639	NA	2	18	19	8	5	22	22	22	18	2
STM2767	Chromosome	2908424	2910406	-	1983	NA	31	73	89	36	31	169	117	129	141	24
STM2768	Chromosome	2910685	2910984	+	300	NA	0	4	9	0	4	14	10	1	15	1
STM2769	Chromosome	2910981	2911847	+	867	NA	5	18	11	11	3	18	25	12	11	5
STM2770	Chromosome	2912627	2913166	-	540	fljA	3	5	6	4	4	1	8	1	2	2
STM2771	Chromosome	2913234	2914754	-	1521	fljB	482	855	1276	613	339	584	1670	285	372	149
STM2772	Chromosome	2914846	2915418	+	573	hin	11	6	7	4	2	38	32	11	11	4
STM2773	Chromosome	2916381	2917496	+	1116	iroB	5	193	92	51	63	197	74	25	18	105
STM2774	Chromosome	2917577	2921230	+	3654	iroC	9	232	110	53	65	293	151	56	64	134
STM2775	Chromosome	2921340	2922584	+	1245	iroD	1	27	13	7	6	16	13	9	9	12
STM2776	Chromosome	2922616	2923551	+	936	iroE	2	30	12	11	17	35	24	11	17	23
STM2777	Chromosome	2923593	2925773	-	2181	iroN	25	696	226	125	161	839	342	120	78	387
STM2779	Chromosome	2926299	2926631	-	333	NA	11	51	92	8	5	217	72	28	15	63
STM2780	Chromosome	2926806	2927858	-	1053	NA	17	72	171	10	7	235	59	39	23	108
STM2781	Chromosome	2928377	2929306	+	930	virK	2	33	30	4	4	65	10	15	7	35
STM2782	Chromosome	2929599	2930495	+	897	mig-14	6	21	19	4	9	48	24	11	11	19
STM2783	Chromosome	2931217	2932230	-	1014	nxiA	13	41	26	20	14	93	85	35	48	28
STM2784	Chromosome	2932363	2933778	-	1416	tctE	19	73	68	34	30	151	197	72	72	70
STM2785	Chromosome	2933765	2934439	-	675	tctD	8	24	48	14	6	66	114	33	48	28
STM2786	Chromosome	2934594	2935571	+	978	NA	22	44	89	7	5	77	169	21	15	26
STM2787	Chromosome	2935583	2936017	+	435	NA	4	3	14	3	0	19	29	8	2	4
STM2788	Chromosome	2936028	2937542	+	1515	NA	22	85	94	28	29	142	274	63	76	47
STM2789	Chromosome	2937836	2938822	+	987	NA	2	31	28	2	5	73	66	9	11	54
STM2790	Chromosome	2938848	2940116	+	1269	ygaF	2	12	14	8	6	49	25	5	8	18
STM2791	Chromosome	2940138	2941586	+	1449	gabD	3	33	36	6	4	85	64	17	15	28
STM2792	Chromosome	2941601	2942884	+	1284	gabT	3	52	57	23	9	97	75	24	31	60
STM2793	Chromosome	2943014	2944414	+	1401	gabP	3	14	19	5	6	53	40	5	13	25
STM2794	Chromosome	2944456	2945133	+	678	ygaE	5	17	21	3	6	43	34	16	15	16
STM2795	Chromosome	2945155	2945604	-	450	ygaU	36	76	44	8	22	180	111	19	20	92
STM2796	Chromosome	2945704	2945862	-	159	yqaE	33	17	12	9	4	138	79	27	14	44
STM2797	Chromosome	2946045	2946344	+	300	NA	6	4	9	5	3	29	23	16	10	6
STM2798	Chromosome	2946354	2946881	+	528	ygaP	16	38	45	34	18	98	165	68	64	26
STM2799	Chromosome	2947229	2947630	-	402	stpA	17	38	114	46	23	132	94	66	78	28
STM2800	Chromosome	2948329	2948778	+	450	NA	250	363	576	470	222	1961	4450	2183	1921	167
STM2801	Chromosome	2948813	2949163	-	351	ygaC	23	43	93	59	30	193	405	306	259	25
STM2802	Chromosome	2949313	2949651	+	339	ygaM	176	228	134	59	85	421	694	184	100	195
STM2803	Chromosome	2949735	2951069	-	1335	NA	18	48	70	30	21	182	153	55	46	40
STM2804	Chromosome	2951158	2951589	+	432	NA	10	31	12	7	6	10	60	4	7	3
STM2805	Chromosome	2951861	2952106	+	246	nrdH	1	49	18	7	6	36	20	7	3	17
STM2806	Chromosome	2952103	2952513	+	411	nrdI	2	18	11	3	2	19	8	7	0	6
STM2807	Chromosome	2952486	2954630	+	2145	nrdE	11	105	58	31	24	100	108	59	37	48
STM2808	Chromosome	2954641	2955600	+	960	nrdF	8	72	42	19	15	81	78	33	21	27
STM2809	Chromosome	2955955	2957157	+	1203	proV	0	9	6	2	3	14	7	4	4	13
STM2810	Chromosome	2957150	2958214	+	1065	proW	2	9	9	1	6	13	12	7	4	5
STM2811	Chromosome	2958284	2959279	+	996	proX	3	21	22	11	3	50	29	13	13	26
STM2812	Chromosome	2959444	2960628	+	1185	NA	9	16	25	15	4	36	42	10	32	7
STM2813	Chromosome	2961125	2961655	+	531	emrR	27	68	106	75	45	99	141	126	150	37
STM2814	Chromosome	2961782	2962954	+	1173	emrA	11	56	104	60	33	95	170	130	131	23
STM2815	Chromosome	2962971	2964509	+	1539	emrB	4	30	48	19	15	41	82	63	56	13
STM2816	Chromosome	2964558	2965928	-	1371	NA	3	10	9	4	4	44	24	10	7	7
STM2817	Chromosome	2966274	2966789	-	516	luxS	31	144	181	77	53	221	246	119	175	63
STM2818	Chromosome	2966939	2968495	-	1557	gshA	13	148	179	81	82	215	376	220	231	69
STM2819	Chromosome	2968572	2968997	-	426	yqaA	14	53	67	35	26	70	173	93	99	41
STM2820	Chromosome	2968994	2969560	-	567	yqaB	35	157	149	78	67	164	374	159	224	58
STM2821	Chromosome	2969932	2970005	-	74	NA	12	27	36	51	17	32	61	112	86	10
STM2822	Chromosome	2970202	2970275	-	74	NA	12	38	71	80	33	47	84	191	128	27
STM2823	Chromosome	2970341	2970414	-	74	NA	14	53	100	87	40	72	86	192	156	24
STM2824	Chromosome	2970480	2970553	-	74	NA	4	12	31	21	9	10	29	62	47	5
STM2825	Chromosome	2970560	2970649	-	90	NA	6	31	28	51	11	61	67	74	137	13
STM2826	Chromosome	2970955	2971140	-	186	csrA	343	560	394	194	208	1350	1672	423	461	703
STM2827	Chromosome	2971375	2974005	-	2631	alaS	65	360	791	357	137	606	873	659	1185	180
STM2828	Chromosome	2974241	2974741	-	501	oraA	2	11	11	14	2	17	51	28	17	8
STM2829	Chromosome	2974858	2975919	-	1062	recA	83	348	456	368	183	905	3112	1089	689	245
STM2830	Chromosome	2976004	2976501	-	498	ygaD	8	42	58	44	38	126	140	75	90	19
STM2831	Chromosome	2976979	2978058	-	1080	mltB	15	22	43	50	21	76	123	76	63	25
STM2832	Chromosome	2978312	2978875	+	564	srlA	0	4	13	57	14	11	17	88	144	5
STM2833	Chromosome	2978872	2979843	+	972	srlE	2	8	12	106	23	22	39	200	255	7
STM2834	Chromosome	2979855	2980217	+	363	slrB	0	0	9	42	11	4	14	81	97	1
STM2835	Chromosome	2980229	2981008	+	780	srlD	6	35	34	271	58	63	82	451	734	23
STM2836	Chromosome	2981084	2981443	+	360	gutM	3	16	11	41	7	27	38	35	61	13
STM2837	Chromosome	2981641	2982414	+	774	srlR	25	81	126	110	33	157	307	171	217	45
STM2838	Chromosome	2982446	2983372	+	927	gutQ	16	71	106	57	25	140	192	106	153	42
STM2839	Chromosome	2983369	2984889	-	1521	ygaA	6	42	52	34	19	143	139	81	69	30
STM2840	Chromosome	2985075	2986514	+	1440	NA	10	15	15	9	5	31	54	23	18	7
STM2841	Chromosome	2986511	2987644	+	1134	ygbD	2	10	11	12	4	20	32	10	25	3
STM2842	Chromosome	2987741	2989981	-	2241	hypF	12	45	75	66	31	74	136	79	119	18
STM2843	Chromosome	2990127	2990672	-	546	hydN	4	2	12	15	3	6	7	15	10	0
STM2844	Chromosome	2990873	2991682	-	810	NA	0	8	5	6	12	16	14	7	8	7
STM2845	Chromosome	2991709	2992179	-	471	hycI	2	2	9	5	6	7	6	14	4	1
STM2846	Chromosome	2992172	2992582	-	411	hycH	0	1	1	2	1	2	1	3	2	0
STM2847	Chromosome	2992579	2993346	-	768	hycG	1	2	5	3	0	2	4	3	9	0
STM2848	Chromosome	2993346	2993888	-	543	hycF	0	3	3	4	4	5	6	8	4	0
STM2849	Chromosome	2993898	2995607	-	1710	hycE	2	5	13	17	10	12	15	11	19	1
STM2850	Chromosome	2995625	2996548	-	924	hycD	2	4	5	4	3	3	7	2	7	0
STM2851	Chromosome	2996551	2998377	-	1827	hycC	0	9	15	15	5	8	11	9	8	0
STM2852	Chromosome	2998377	2998985	-	609	hycB	1	3	4	6	5	0	3	4	2	1
STM2853	Chromosome	2999131	2999592	-	462	hycA	0	0	1	11	9	1	0	7	9	0
STM2854	Chromosome	2999802	3000158	+	357	hypA	40	63	123	55	37	148	205	64	66	32
STM2855	Chromosome	3000227	3001099	+	873	hypB	77	257	322	145	103	420	646	240	219	101
STM2856	Chromosome	3001090	3001362	+	273	hypC	9	42	48	19	9	34	106	43	43	11
STM2857	Chromosome	3001362	3002483	+	1122	hypD	44	219	266	152	88	196	558	212	326	51
STM2858	Chromosome	3002522	3003490	+	969	hypE	32	241	300	145	93	228	623	255	352	62
STM2859	Chromosome	3003709	3005787	+	2079	fhlA	20	103	124	60	43	127	242	166	159	42
STM2860	Chromosome	3005849	3006193	-	345	ygbA	18	35	43	12	13	57	47	30	14	19
STM2861	Chromosome	3006375	3007292	+	918	sitA	7	108	82	13	58	293	54	20	15	106
STM2862	Chromosome	3007289	3008110	+	822	sitB	3	48	36	16	33	115	37	10	12	47
STM2863	Chromosome	3008107	3008967	+	861	sitC	5	32	23	5	26	70	24	7	7	26
STM2864	Chromosome	3008958	3009806	+	849	sitD	14	31	23	9	38	73	56	22	18	23
STM2865	Chromosome	3009905	3010813	-	909	avrA	10	25	41	14	10	66	51	17	20	26
STM2866	Chromosome	3010974	3011729	-	756	sprB	0	9	28	9	5	32	8	18	7	9
STM2867	Chromosome	3012114	3013001	-	888	hilC	0	10	57	20	3	42	8	39	18	3
STM2868	Chromosome	3013346	3013798	-	453	NA	3	10	20	10	1	18	18	9	9	4
STM2869	Chromosome	3013795	3014475	-	681	orgA	3	15	21	11	11	26	28	20	22	16
STM2870	Chromosome	3014432	3015031	-	600	NA	11	39	51	21	17	46	72	33	54	26
STM2871	Chromosome	3015003	3015761	-	759	prgK	14	114	187	43	57	86	182	85	118	45
STM2872	Chromosome	3015758	3016063	-	306	prgJ	19	75	148	22	31	65	102	43	60	40
STM2873	Chromosome	3016082	3016324	-	243	prgI	12	54	57	17	18	25	70	38	48	11
STM2874	Chromosome	3016349	3017527	-	1179	prgH	45	155	197	64	65	104	223	82	81	48
STM2875	Chromosome	3017843	3018772	+	930	hilD	55	152	181	56	63	213	251	87	91	59
STM2876	Chromosome	3019863	3021524	+	1662	hilA	2	8	29	6	4	26	31	17	12	10
STM2877	Chromosome	3021542	3022024	+	483	iagB	0	5	6	0	1	11	14	6	3	3
STM2878	Chromosome	3022078	3023709	-	1632	sptP	24	131	279	75	58	256	208	125	116	79
STM2879	Chromosome	3023696	3024088	-	393	sicP	12	34	114	19	14	61	46	40	26	14
STM2880	Chromosome	3024115	3024375	-	261	NA	24	55	94	19	17	81	85	47	36	29
STM2881	Chromosome	3024419	3024667	-	249	iacP	15	31	49	9	9	34	57	25	10	9
STM2882	Chromosome	3024686	3026743	-	2058	sipA	64	303	573	99	104	426	398	199	196	129
STM2883	Chromosome	3026762	3027793	-	1032	sipD	43	154	317	62	48	198	247	110	96	69
STM2884	Chromosome	3027864	3029093	-	1230	sipC	210	956	1669	313	271	1174	1122	522	509	340
STM2885	Chromosome	3029121	3030902	-	1782	sipB	156	782	1381	219	239	831	1048	418	402	308
STM2886	Chromosome	3030905	3031402	-	498	sicA	59	168	257	61	58	154	319	111	82	67
STM2887	Chromosome	3031540	3032610	-	1071	spaS	2	8	16	1	5	19	8	8	3	2
STM2888	Chromosome	3032597	3033388	-	792	spaR	0	4	9	4	6	3	7	3	7	0
STM2889	Chromosome	3033392	3033652	-	261	spaQ	1	1	6	0	1	6	6	0	4	3
STM2890	Chromosome	3033678	3034352	-	675	spaP	1	5	16	3	2	9	16	4	4	2
STM2891	Chromosome	3034342	3035253	-	912	spaO	4	14	42	4	6	26	22	13	22	5
STM2892	Chromosome	3035253	3036263	-	1011	invJ	6	24	75	9	10	44	34	25	25	13
STM2893	Chromosome	3036263	3036706	-	444	invI	1	2	15	2	2	5	7	1	8	1
STM2894	Chromosome	3036684	3037979	-	1296	invC	4	54	112	21	19	54	62	37	41	21
STM2895	Chromosome	3037976	3038383	-	408	invB	8	10	34	4	4	18	19	8	7	8
STM2896	Chromosome	3038407	3040464	-	2058	invA	9	39	75	15	25	66	85	30	49	21
STM2897	Chromosome	3040489	3041607	-	1119	invE	5	37	47	10	14	41	58	17	19	16
STM2898	Chromosome	3041604	3043292	-	1689	invG	17	78	129	31	26	75	96	55	55	21
STM2899	Chromosome	3043289	3043939	-	651	invF	27	92	65	19	34	47	133	44	33	21
STM2900	Chromosome	3044396	3044839	+	444	invH	2	8	3	5	6	6	8	7	11	2
STM2901	Chromosome	3045270	3045719	+	450	NA	20	31	30	21	17	61	79	55	51	24
STM2902	Chromosome	3045704	3046051	+	348	NA	2	5	8	1	1	8	15	8	1	2
STM2903	Chromosome	3046324	3046650	-	327	NA	6	6	4	3	2	9	9	7	2	1
STM2904	Chromosome	3047339	3047629	+	291	NA	59	44	43	41	28	289	287	75	76	92
STM2905	Chromosome	3047626	3048153	+	528	NA	30	48	46	35	15	199	199	70	70	46
STM2906	Chromosome	3048226	3048414	-	189	NA	2	3	4	4	1	13	23	12	13	6
STM2907	Chromosome	3048778	3049434	+	657	pphB	3	2	4	3	4	10	15	10	5	6
STM2908	Chromosome	3049606	3050127	-	522	NA	7	7	5	3	7	24	22	13	13	1
STM2909	Chromosome	3050286	3052853	+	2568	mutS	19	127	183	79	47	173	257	146	237	36
STM2910	Chromosome	3052909	3053289	-	381	NA	1	2	3	4	2	0	3	3	8	1
STM2911	Chromosome	3053286	3054494	-	1209	NA	2	9	9	3	4	21	22	8	10	6
STM2912	Chromosome	3054582	3055514	+	933	NA	5	12	13	5	6	25	31	25	26	14
STM2913	Chromosome	3055556	3057052	-	1497	NA	12	59	68	26	16	118	113	52	68	80
STM2914	Chromosome	3057049	3057999	-	951	NA	4	25	39	8	4	38	42	11	48	35
STM2915	Chromosome	3058039	3058815	-	777	ygbM	3	24	17	4	3	27	24	22	33	20
STM2916	Chromosome	3058820	3059458	-	639	ygbL	6	19	17	9	9	32	38	11	44	20
STM2917	Chromosome	3059455	3060717	-	1263	ygbK	9	61	54	13	10	74	121	51	159	71
STM2918	Chromosome	3060711	3061634	-	924	ygbJ	11	71	75	15	16	147	192	49	136	102
STM2919	Chromosome	3061831	3062595	+	765	ygbI	8	43	46	21	19	77	110	36	53	13
STM2920	Chromosome	3062614	3063018	-	405	NA	9	22	31	12	12	50	70	16	43	8
STM2921	Chromosome	3063189	3063782	+	594	NA	0	5	2	0	0	1	3	1	1	1
STM2922	Chromosome	3063782	3065209	+	1428	NA	2	3	11	8	5	16	19	8	25	1
STM2923	Chromosome	3065220	3065456	+	237	NA	0	8	4	2	1	7	11	7	12	0
STM2924	Chromosome	3065501	3066493	-	993	rpoS	259	1537	1561	643	663	2175	4823	1516	1520	1122
STM2925	Chromosome	3066556	3067689	-	1134	nlpD	293	2092	2169	610	734	3667	5976	1388	1417	1970
STM2926	Chromosome	3067865	3068491	-	627	pcm	12	73	88	40	39	89	175	98	121	24
STM2927	Chromosome	3068485	3069246	-	762	surE	15	73	86	49	37	72	133	77	110	25
STM2928	Chromosome	3069227	3070276	-	1050	ygbO	16	86	139	59	43	114	229	105	169	25
STM2929	Chromosome	3070273	3070752	-	480	ispF	8	21	47	13	10	25	54	43	61	12
STM2930	Chromosome	3070752	3071462	-	711	ispD	12	49	61	33	25	39	98	91	96	14
STM2931	Chromosome	3071481	3071792	-	312	ygbQ	8	49	73	42	27	107	159	77	104	23
STM2932	Chromosome	3071983	3072339	-	357	ygbE	2	3	4	3	3	9	15	5	7	6
STM2933	Chromosome	3072357	3072962	-	606	cysC	6	9	9	9	2	18	19	12	12	8
STM2934	Chromosome	3072949	3074388	-	1440	cysN	6	38	37	20	24	63	83	39	41	12
STM2935	Chromosome	3074398	3075306	-	909	cysD	2	7	22	5	2	23	10	10	17	11
STM2936	Chromosome	3075557	3076603	+	1047	iap	12	55	60	50	38	76	183	123	123	17
STM2937	Chromosome	3078251	3078547	-	297	ygbF	4	7	6	1	6	18	8	7	10	4
STM2938	Chromosome	3078544	3079464	-	921	NA	0	18	11	4	6	13	30	13	22	8
STM2939	Chromosome	3079461	3080111	-	651	ygcH	3	11	13	7	5	17	18	10	8	5
STM2940	Chromosome	3080093	3080839	-	747	NA	6	22	17	12	11	21	47	12	20	9
STM2941	Chromosome	3080850	3081908	-	1059	yghJ	5	20	32	11	12	21	43	11	44	7
STM2942	Chromosome	3081922	3082482	-	561	NA	2	8	13	4	2	16	9	10	17	4
STM2943	Chromosome	3082479	3084035	-	1557	NA	4	23	29	7	11	31	57	28	37	6
STM2944	Chromosome	3084047	3086710	-	2664	ygcB	10	31	41	25	19	38	95	33	46	11
STM2945	Chromosome	3087155	3088108	+	954	sopD	10	22	17	3	3	31	27	13	12	5
STM2946	Chromosome	3088196	3088930	-	735	cysH	1	5	7	7	5	14	21	8	8	4
STM2947	Chromosome	3089006	3090718	-	1713	cysI	4	25	25	6	12	44	61	24	30	8
STM2948	Chromosome	3090718	3092517	-	1800	cysJ	1	17	17	18	10	43	54	36	38	8
STM2949	Chromosome	3092941	3093303	+	363	ptpS	7	25	28	27	19	36	76	38	53	11
STM2950	Chromosome	3093391	3094188	-	798	NA	27	121	87	53	55	135	281	102	130	33
STM2951	Chromosome	3096564	3097235	-	672	ygcF	67	191	122	98	77	286	494	204	246	98
STM2952	Chromosome	3097371	3098669	-	1299	eno	159	1148	2580	1348	580	2281	2037	1782	3119	665
STM2953	Chromosome	3098752	3100389	-	1638	pyrG	92	431	637	329	241	772	971	731	768	292
STM2954	Chromosome	3100617	3101417	-	801	mazG	21	66	70	34	35	186	210	106	111	52
STM2955	Chromosome	3102447	3102803	-	357	NA	82	97	64	61	41	257	229	88	115	64
STM2956	Chromosome	3102887	3105121	-	2235	relA	88	516	455	294	211	599	1161	468	721	156
STM2957	Chromosome	3105173	3106468	-	1296	ygcA	46	235	164	125	99	294	512	183	251	68
STM2958	Chromosome	3106526	3109282	+	2757	barA	19	139	129	91	73	218	357	179	319	46
STM2959	Chromosome	3109326	3110468	-	1143	NA	4	53	48	68	28	70	112	241	316	29
STM2960	Chromosome	3110546	3111886	-	1341	gudD	15	58	91	338	107	56	129	1045	1406	29
STM2961	Chromosome	3111907	3113247	-	1341	ygcY	8	33	80	144	50	45	67	609	694	14
STM2962	Chromosome	3113244	3114602	-	1359	gudT	2	21	48	81	27	24	50	415	425	9
STM2963	Chromosome	3115083	3115532	-	450	NA	17	55	75	36	19	78	113	65	101	31
STM2964	Chromosome	3115551	3116333	-	783	yqcB	1	10	19	12	10	10	16	36	24	4
STM2965	Chromosome	3116333	3116662	-	330	yqcC	3	7	6	5	1	8	14	16	20	1
csrB	Chromosome	3116703	3117057	-	355	NA	13412	115094	77007	29694	36255	214436	196081	51766	48960	121978
STM2967	Chromosome	3117274	3117819	-	546	syd	6	44	38	41	18	45	98	83	72	22
STM2968	Chromosome	3117888	3118736	+	849	yqcD	15	51	75	38	26	84	136	66	132	28
STM2969	Chromosome	3118849	3120213	+	1365	ygdH	113	439	447	187	154	552	883	344	656	204
STM2970	Chromosome	3120778	3122067	+	1290	sdaC	199	438	1468	403	236	1653	1926	1622	2560	346
STM2971	Chromosome	3122126	3123493	+	1368	sdaB	61	221	967	270	125	757	1085	1101	1812	186
STM2972	Chromosome	3123604	3124419	+	816	exo	7	37	64	48	21	61	77	130	108	17
STM2973	Chromosome	3124511	3125659	-	1149	fucO	25	140	259	214	92	86	273	194	309	25
STM2974	Chromosome	3125676	3126323	-	648	fucA	31	135	197	161	89	91	275	173	280	34
STM2976	Chromosome	3128226	3130001	+	1776	fucI	83	633	1025	637	297	342	1088	745	1425	153
STM2977	Chromosome	3130102	3131520	+	1419	fucK	23	317	565	299	147	180	504	377	699	85
STM2978	Chromosome	3131522	3131944	+	423	fucU	8	91	144	81	37	61	127	93	178	28
STM2979	Chromosome	3132002	3132712	+	711	fucR	9	67	90	58	31	59	133	97	138	13
STM2980	Chromosome	3132771	3133871	-	1101	ygdE	19	82	84	69	39	138	228	134	132	39
STM2981	Chromosome	3133864	3134259	-	396	ygdD	5	20	22	16	12	38	57	32	27	7
STM2982	Chromosome	3134278	3135195	-	918	gcvA	42	83	63	71	56	168	316	149	140	44
STM2983	Chromosome	3135542	3135769	-	228	ygdI	99	134	114	46	48	286	231	145	78	129
STM2984	Chromosome	3135962	3137167	+	1206	csdA	12	44	74	42	22	73	127	118	104	14
STM2985	Chromosome	3137167	3137610	+	444	ygdK	2	10	16	17	9	21	29	18	29	2
STM2986	Chromosome	3137910	3138797	+	888	NA	35	34	29	40	20	74	117	69	65	16
STM2987	Chromosome	3138849	3139655	-	807	ygdL	9	33	48	43	21	72	126	82	78	18
STM2988	Chromosome	3139765	3140862	-	1098	mltA	21	110	113	54	53	221	280	116	151	58
metZ	Chromosome	3141070	3141143	+	74	NA	1	4	5	13	4	9	10	14	12	6
metW	Chromosome	3141176	3141249	+	74	NA	6	5	5	14	6	8	7	12	16	4
STM2991	Chromosome	3141362	3142615	-	1254	amiC	3	38	47	25	16	53	66	59	56	32
STM2992	Chromosome	3142848	3144179	+	1332	argA	42	117	105	51	41	140	221	60	83	42
STM2993	Chromosome	3144282	3146117	-	1836	recD	12	67	84	43	30	100	111	75	125	12
STM2994	Chromosome	3146114	3149659	-	3546	recB	21	99	156	88	68	168	257	165	251	36
STM2995	Chromosome	3149652	3152540	-	2889	ptr	11	76	100	47	37	99	126	93	151	34
STM2996	Chromosome	3152718	3156089	-	3372	recC	18	80	107	50	35	114	233	98	161	42
STM2997	Chromosome	3156105	3156425	-	321	ppdC	3	1	2	1	2	2	1	6	1	0
STM2998	Chromosome	3156410	3156817	-	408	ygdB	0	2	1	0	0	2	2	1	3	0
STM2999	Chromosome	3156814	3157377	-	564	ppdB	0	3	7	1	1	5	4	3	2	0
STM3000	Chromosome	3157368	3157838	-	471	ppdA	3	2	0	0	0	5	3	0	0	1
STM3001	Chromosome	3158023	3158817	-	795	thyA	7	56	78	38	27	55	100	74	105	29
STM3002	Chromosome	3158824	3159699	-	876	lgt	15	36	72	38	25	62	119	76	110	20
STM3003	Chromosome	3159915	3162161	-	2247	ptsP	34	202	243	161	117	286	448	277	424	92
STM3004	Chromosome	3162174	3162704	-	531	ygdP	50	220	193	116	97	400	489	165	302	142
STM3005	Chromosome	3163387	3164082	+	696	mutH	7	39	57	32	19	89	163	66	91	24
STM3006	Chromosome	3164264	3164977	+	714	ygdQ	23	43	51	60	34	90	137	118	95	28
STM3007	Chromosome	3165147	3165365	+	219	ygdR	80	114	84	51	38	270	358	74	85	69
STM3008	Chromosome	3165556	3166596	+	1041	tas	17	44	88	46	21	128	147	75	96	33
STM3009	Chromosome	3166683	3167885	-	1203	ygeD	7	34	37	20	14	39	58	40	63	20
STM3010	Chromosome	3167878	3170037	-	2160	aas	11	50	64	45	24	74	123	80	146	30
STM3011	Chromosome	3170630	3171658	+	1029	galR	34	108	120	63	43	149	228	114	213	44
STM3012	Chromosome	3171669	3172691	+	1023	NA	14	53	63	49	23	91	146	77	122	27
STM3013	Chromosome	3172701	3173963	-	1263	lysA	2	13	24	14	4	15	19	35	19	3
STM3014	Chromosome	3174081	3175016	+	936	lysR	4	9	37	34	19	42	46	47	65	17
STM3015	Chromosome	3174988	3175695	-	708	ygeA	6	35	79	74	41	65	121	76	279	20
STM3016	Chromosome	3175808	3177226	-	1419	araE	17	49	352	252	107	71	180	298	1152	16
STM3017	Chromosome	3177580	3178341	-	762	kduD	4	13	22	18	9	42	52	27	49	11
STM3018	Chromosome	3178398	3179234	-	837	kduI	9	20	30	18	18	35	43	32	54	7
STM3019	Chromosome	3179664	3180842	-	1179	yqeF	9	60	73	25	11	85	140	56	72	55
STM3020	Chromosome	3180965	3181828	-	864	NA	13	17	29	14	10	58	55	25	32	14
STM3021	Chromosome	3181905	3182387	+	483	NA	53	31	10	5	8	36	38	12	20	8
STM3022	Chromosome	3182529	3183758	+	1230	NA	4	8	13	10	4	40	44	31	32	9
STM3023	Chromosome	3183789	3184061	-	273	yohL	15	12	10	18	9	131	265	70	22	12
STM3024	Chromosome	3184183	3185049	+	867	yohM	3	7	6	8	2	39	30	12	9	6
STM3025	Chromosome	3185259	3186017	-	759	NA	4	21	20	7	11	29	36	15	17	17
STM3026	Chromosome	3186660	3187736	-	1077	NA	5	6	3	1	2	16	8	6	7	5
STM3027	Chromosome	3187733	3188476	-	744	stdC	1	2	5	1	1	5	4	0	2	0
STM3028	Chromosome	3188517	3191006	-	2490	stdB	3	18	26	11	13	26	52	12	58	20
STM3029	Chromosome	3191126	3191836	-	711	stdA	8	14	26	7	13	18	47	16	49	16
STM3030	Chromosome	3192429	3193061	-	633	NA	3	17	24	4	10	59	52	36	38	21
STM3031	Chromosome	3193108	3193644	-	537	NA	1	6	6	2	1	17	9	1	2	1
STM3032	Chromosome	3194324	3194782	-	459	tnpA_4	5	16	11	6	7	23	34	20	17	10
STM3033	Chromosome	3195162	3195560	-	399	NA	20	42	33	38	17	98	118	58	80	28
STM3034	Chromosome	3195560	3195787	-	228	NA	86	84	59	53	44	289	250	92	82	50
STM3035	Chromosome	3195964	3196215	+	252	NA	0	8	7	9	0	16	30	10	4	2
STM3036	Chromosome	3196490	3197296	+	807	NA	8	31	37	28	11	71	149	81	45	25
glyU	Chromosome	3197431	3197501	-	71	NA	10	19	6	24	12	27	64	38	58	5
STM3038	Chromosome	3197581	3198339	-	759	NA	17	85	76	39	40	94	156	90	85	30
STM3039	Chromosome	3198604	3199149	+	546	idi	26	65	71	54	47	105	199	106	127	36
STM3040	Chromosome	3199225	3200742	-	1518	lysS	61	325	937	419	190	663	991	808	1266	194
STM3041	Chromosome	3200752	3201633	-	882	prfB	54	198	394	172	109	348	604	520	482	92
